"date","stock"
2009-04-01,"906187"
2009-04-01,"905050"
2009-04-01,"998173"
2009-04-01,"904069"
2009-04-01,"328184"
2009-04-01,"292538"
2009-04-01,"51245V"
2009-04-01,"894720"
2009-04-01,"357344"
2009-04-01,"902242"
2009-04-01,"328576"
2009-04-01,"912142"
2009-04-01,"292731"
2009-04-01,"912212"
2009-04-01,"907677"
2009-04-01,"699943"
2009-04-01,"729935"
2009-04-01,"993062"
2009-04-01,"905922"
2009-04-01,"916130"
2009-04-01,"902354"
2009-04-01,"546169"
2009-04-01,"683363"
2009-04-01,"325849"
2009-04-01,"13967E"
2009-04-01,"912134"
2009-04-01,"680604"
2009-04-01,"944276"
2009-04-01,"152533"
2009-04-01,"702181"
2009-04-01,"906487"
2009-04-01,"912219"
2009-04-01,"921925"
2009-04-01,"867344"
2009-04-01,"694924"
2009-04-01,"921290"
2009-04-01,"937343"
2009-04-01,"912402"
2009-04-01,"944169"
2009-04-01,"154423"
2009-04-01,"922418"
2009-04-01,"15162T"
2009-04-01,"905620"
2009-04-01,"951503"
2009-04-01,"755411"
2009-04-01,"152632"
2009-04-01,"546814"
2009-04-01,"906544"
2009-04-01,"544682"
2009-04-01,"677631"
2009-04-01,"904780"
2009-04-01,"951063"
2009-04-01,"905624"
2009-04-01,"907736"
2009-04-01,"32451J"
2009-04-01,"912811"
2009-04-01,"326815"
2009-04-01,"510493"
2009-04-01,"921910"
2009-04-01,"905414"
2009-04-01,"134784"
2009-04-01,"905806"
2009-04-01,"26012E"
2009-04-01,"906496"
2009-04-01,"905019"
2009-04-01,"921293"
2009-04-01,"286738"
2009-04-01,"328228"
2009-04-01,"999506"
2009-04-01,"719643"
2009-04-01,"912856"
2009-04-01,"929635"
2009-04-01,"905997"
2009-04-01,"268193"
2009-04-01,"877121"
2009-04-01,"683118"
2009-04-01,"327998"
2009-04-01,"904878"
2009-04-01,"906404"
2009-04-01,"906931"
2009-04-01,"904464"
2009-04-01,"993249"
2009-04-01,"28560F"
2009-04-01,"916532"
2009-04-01,"25735K"
2009-04-01,"884383"
2009-04-01,"912374"
2009-04-01,"867422"
2009-04-01,"912377"
2009-04-01,"906933"
2009-04-01,"912160"
2009-04-01,"29739U"
2009-04-01,"906176"
2009-04-01,"906557"
2009-04-01,"906560"
2009-04-01,"901899"
2009-04-01,"921999"
2009-04-01,"905861"
2009-04-01,"905809"
2009-04-01,"729152"
2009-04-01,"777266"
2009-04-01,"921482"
2009-04-01,"694405"
2009-04-01,"328595"
2009-04-01,"905102"
2009-04-01,"772128"
2009-04-01,"932913"
2009-04-01,"719618"
2009-04-01,"546277"
2009-04-01,"921757"
2009-04-01,"902314"
2009-04-01,"944175"
2009-04-01,"901897"
2009-04-01,"902107"
2009-04-01,"277343"
2009-04-01,"921484"
2009-04-01,"905150"
2009-04-01,"326996"
2009-04-01,"945297"
2009-04-01,"13906D"
2009-04-01,"912781"
2009-04-01,"517465"
2009-04-01,"904509"
2009-04-01,"696324"
2009-04-01,"905677"
2009-04-01,"912157"
2009-04-01,"904030"
2009-04-01,"51605D"
2009-04-01,"902607"
2009-04-01,"895705"
2009-04-01,"905118"
2009-04-01,"541806"
2009-04-01,"894145"
2009-04-01,"326105"
2009-04-01,"997350"
2009-04-01,"14698C"
2009-04-01,"912228"
2009-04-01,"904820"
2009-04-01,"936324"
2009-04-01,"130809"
2009-04-01,"14861V"
2009-04-01,"902321"
2009-04-01,"905792"
2009-04-01,"912518"
2009-04-01,"130375"
2009-04-01,"546370"
2009-04-01,"877181"
2009-04-01,"904414"
2009-04-01,"894076"
2009-04-01,"916312"
2009-04-01,"543267"
2009-04-01,"912633"
2009-04-01,"951051"
2009-04-01,"683432"
2009-04-01,"699577"
2009-04-01,"923649"
2009-04-01,"902233"
2009-04-01,"13997V"
2009-04-01,"907620"
2009-04-01,"906284"
2009-04-01,"904539"
2009-04-01,"944938"
2009-04-01,"543349"
2009-04-01,"28236L"
2009-04-01,"867232"
2009-04-01,"906180"
2009-04-01,"921314"
2009-04-01,"912090"
2009-04-01,"755741"
2009-04-01,"53502L"
2009-04-01,"923036"
2009-04-01,"27020T"
2009-04-01,"902103"
2009-04-01,"905361"
2009-04-01,"936374"
2009-04-01,"357834"
2009-04-01,"912043"
2009-04-01,"912441"
2009-04-01,"906400"
2009-04-01,"902325"
2009-04-01,"905647"
2009-04-01,"930551"
2009-04-01,"41487P"
2009-04-01,"904864"
2009-04-01,"981683"
2009-04-01,"921503"
2009-04-01,"500157"
2009-04-01,"326143"
2009-04-01,"514950"
2009-04-01,"951052"
2009-04-01,"883626"
2009-04-01,"981722"
2009-04-01,"719563"
2009-04-01,"922725"
2009-04-01,"905255"
2009-04-01,"905119"
2009-04-01,"541900"
2009-04-01,"916079"
2009-04-01,"729104"
2009-04-01,"905454"
2009-04-01,"921855"
2009-04-01,"923425"
2009-04-01,"992854"
2009-04-01,"912969"
2009-04-01,"51020P"
2009-04-01,"912744"
2009-04-01,"912052"
2009-04-01,"905061"
2009-04-01,"921649"
2009-04-01,"905840"
2009-04-01,"906394"
2009-04-01,"745110"
2009-04-01,"41582M"
2009-04-01,"325364"
2009-04-01,"874575"
2009-04-01,"993394"
2009-04-01,"944738"
2009-04-01,"933974"
2009-04-01,"50661L"
2009-04-01,"906643"
2009-04-01,"951046"
2009-04-01,"905105"
2009-04-01,"277487"
2009-04-01,"544683"
2009-04-01,"905122"
2009-04-01,"702635"
2009-04-01,"741410"
2009-04-01,"901892"
2009-04-01,"982852"
2009-04-01,"906220"
2009-04-01,"500344"
2009-04-01,"674693"
2009-04-01,"945384"
2009-04-01,"543487"
2009-04-01,"912146"
2009-04-01,"905816"
2009-04-01,"916548"
2009-04-01,"904866"
2009-04-01,"921964"
2009-04-01,"922079"
2009-04-01,"519514"
2009-04-01,"867390"
2009-04-01,"325596"
2009-04-01,"14737P"
2009-04-01,"906195"
2009-04-01,"41195M"
2009-04-01,"905818"
2009-04-01,"904869"
2009-04-01,"546689"
2009-04-01,"922407"
2009-04-01,"28818X"
2009-04-01,"902335"
2009-04-01,"906151"
2009-04-01,"36269K"
2009-04-01,"26406N"
2009-04-01,"687027"
2009-04-01,"328723"
2009-04-01,"905010"
2009-04-01,"905284"
2009-04-01,"543542"
2009-04-01,"873886"
2009-04-01,"878574"
2009-04-01,"14361V"
2009-04-01,"951584"
2009-04-01,"687609"
2009-05-01,"902172"
2009-05-01,"545101"
2009-05-01,"933185"
2009-05-01,"130775"
2009-05-01,"945388"
2009-05-01,"916328"
2009-05-01,"883969"
2009-05-01,"749382"
2009-05-01,"936365"
2009-05-01,"255956"
2009-05-01,"134058"
2009-05-01,"277642"
2009-05-01,"905271"
2009-05-01,"277355"
2009-05-01,"905113"
2009-05-01,"902280"
2009-05-01,"745176"
2009-05-01,"541863"
2009-05-01,"322677"
2009-05-01,"777343"
2009-05-01,"904853"
2009-05-01,"891399"
2009-05-01,"670942"
2009-05-01,"905425"
2009-05-01,"906156"
2009-05-01,"916305"
2009-05-01,"680902"
2009-05-01,"31604H"
2009-05-01,"154680"
2009-05-01,"938692"
2009-05-01,"546075"
2009-05-01,"741076"
2009-05-01,"905276"
2009-05-01,"922817"
2009-05-01,"921983"
2009-05-01,"132808"
2009-05-01,"149387"
2009-05-01,"992816"
2009-05-01,"905296"
2009-05-01,"921093"
2009-05-01,"28341F"
2009-05-01,"543420"
2009-05-01,"544616"
2009-05-01,"702259"
2009-05-01,"912669"
2009-05-01,"130502"
2009-05-01,"921161"
2009-05-01,"905793"
2009-05-01,"992305"
2009-05-01,"543697"
2009-05-01,"777267"
2009-05-01,"921431"
2009-05-01,"932060"
2009-05-01,"923937"
2009-05-01,"905592"
2009-05-01,"916365"
2009-05-01,"905876"
2009-05-01,"325972"
2009-05-01,"912125"
2009-05-01,"929302"
2009-05-01,"702108"
2009-05-01,"545725"
2009-05-01,"905147"
2009-05-01,"905596"
2009-05-01,"904818"
2009-05-01,"894371"
2009-05-01,"325824"
2009-05-01,"905080"
2009-05-01,"680006"
2009-05-01,"912216"
2009-05-01,"916098"
2009-05-01,"998326"
2009-05-01,"28513N"
2009-05-01,"32480Q"
2009-05-01,"31109K"
2009-05-01,"879628"
2009-05-01,"877775"
2009-05-01,"912278"
2009-05-01,"25744E"
2009-05-01,"901686"
2009-05-01,"696703"
2009-05-01,"993189"
2009-05-01,"912635"
2009-05-01,"542823"
2009-05-01,"152553"
2009-05-01,"905075"
2009-05-01,"134843"
2009-05-01,"944704"
2009-05-01,"755695"
2009-05-01,"902224"
2009-05-01,"755790"
2009-05-01,"904842"
2009-05-01,"916604"
2009-05-01,"906838"
2009-05-01,"544724"
2009-05-01,"327747"
2009-05-01,"905024"
2009-05-01,"26393N"
2009-05-01,"916790"
2009-05-01,"951545"
2009-05-01,"944777"
2009-05-01,"542868"
2009-05-01,"741344"
2009-05-01,"867705"
2009-05-01,"916125"
2009-05-01,"266220"
2009-05-01,"904282"
2009-05-01,"741521"
2009-05-01,"683199"
2009-05-01,"906148"
2009-05-01,"981550"
2009-05-01,"922964"
2009-05-01,"916091"
2009-05-01,"327352"
2009-05-01,"929814"
2009-05-01,"901666"
2009-05-01,"902288"
2009-05-01,"937083"
2009-05-01,"904332"
2009-05-01,"687141"
2009-05-01,"912568"
2009-05-01,"912273"
2009-05-01,"312385"
2009-05-01,"544665"
2009-05-01,"50661P"
2009-05-01,"905966"
2009-05-01,"28226P"
2009-05-01,"905214"
2009-05-01,"912941"
2009-05-01,"152719"
2009-05-01,"867138"
2009-05-01,"873943"
2009-05-01,"906189"
2009-05-01,"772203"
2009-05-01,"311239"
2009-05-01,"510209"
2009-05-01,"271980"
2009-05-01,"311903"
2009-05-01,"50642F"
2009-05-01,"944314"
2009-05-01,"905047"
2009-05-01,"904830"
2009-05-01,"905114"
2009-05-01,"51937Q"
2009-05-01,"902199"
2009-05-01,"904383"
2009-05-01,"264786"
2009-05-01,"904844"
2009-05-01,"883488"
2009-05-01,"719630"
2009-05-01,"992520"
2009-05-01,"500373"
2009-05-01,"904390"
2009-05-01,"357922"
2009-05-01,"902175"
2009-05-01,"903749"
2009-05-01,"921268"
2009-05-01,"902324"
2009-05-01,"325308"
2009-05-01,"500320"
2009-05-01,"35781K"
2009-05-01,"905115"
2009-05-01,"902306"
2009-05-01,"906194"
2009-05-01,"329534"
2009-05-01,"867375"
2009-05-01,"902317"
2009-05-01,"31412T"
2009-05-01,"910722"
2009-05-01,"326038"
2009-05-01,"905039"
2009-05-01,"329097"
2009-05-01,"905016"
2009-05-01,"923755"
2009-05-01,"755980"
2009-05-01,"951849"
2009-05-01,"680531"
2009-05-01,"14015T"
2009-05-01,"997198"
2009-05-01,"905780"
2009-05-01,"905159"
2009-05-01,"741123"
2009-05-01,"905755"
2009-05-01,"255272"
2009-05-01,"902230"
2009-05-01,"921276"
2009-05-01,"904259"
2009-05-01,"938076"
2009-05-01,"152594"
2009-05-01,"922301"
2009-05-01,"15168M"
2009-05-01,"923449"
2009-05-01,"951018"
2009-05-01,"907652"
2009-05-01,"906150"
2009-05-01,"905801"
2009-05-01,"905171"
2009-05-01,"906511"
2009-05-01,"28367U"
2009-05-01,"729431"
2009-05-01,"546697"
2009-05-01,"696738"
2009-05-01,"906179"
2009-05-01,"904837"
2009-05-01,"29026M"
2009-05-01,"905898"
2009-05-01,"945589"
2009-05-01,"904678"
2009-05-01,"729665"
2009-05-01,"741497"
2009-05-01,"905409"
2009-05-01,"867871"
2009-05-01,"912030"
2009-05-01,"982579"
2009-05-01,"902262"
2009-05-01,"905077"
2009-05-01,"905802"
2009-05-01,"905277"
2009-05-01,"998171"
2009-05-01,"906191"
2009-05-01,"921051"
2009-05-01,"325922"
2009-05-01,"28824E"
2009-05-01,"912588"
2009-05-01,"271662"
2009-05-01,"916860"
2009-05-01,"951068"
2009-05-01,"683214"
2009-05-01,"906174"
2009-05-01,"905052"
2009-05-01,"905446"
2009-05-01,"902336"
2009-05-01,"922726"
2009-05-01,"30730Q"
2009-05-01,"923465"
2009-05-01,"906187"
2009-05-01,"905050"
2009-05-01,"998173"
2009-05-01,"904069"
2009-05-01,"328184"
2009-05-01,"292538"
2009-05-01,"51245V"
2009-05-01,"894720"
2009-05-01,"357344"
2009-05-01,"902242"
2009-05-01,"328576"
2009-05-01,"912142"
2009-05-01,"292731"
2009-05-01,"912212"
2009-05-01,"907677"
2009-05-01,"699943"
2009-05-01,"729935"
2009-05-01,"993062"
2009-05-01,"905922"
2009-05-01,"916130"
2009-05-01,"902354"
2009-05-01,"546169"
2009-05-01,"683363"
2009-05-01,"325849"
2009-05-01,"13967E"
2009-05-01,"912134"
2009-05-01,"680604"
2009-05-01,"944276"
2009-05-01,"152533"
2009-05-01,"702181"
2009-05-01,"906487"
2009-05-01,"912219"
2009-05-01,"921925"
2009-05-01,"867344"
2009-05-01,"694924"
2009-05-01,"921290"
2009-05-01,"937343"
2009-05-01,"912402"
2009-05-01,"944169"
2009-05-01,"154423"
2009-05-01,"922418"
2009-05-01,"15162T"
2009-05-01,"905620"
2009-05-01,"951503"
2009-05-01,"755411"
2009-05-01,"152632"
2009-05-01,"546814"
2009-05-01,"906544"
2009-05-01,"544682"
2009-05-01,"677631"
2009-05-01,"904780"
2009-05-01,"951063"
2009-05-01,"905624"
2009-05-01,"907736"
2009-05-01,"32451J"
2009-05-01,"912811"
2009-05-01,"326815"
2009-05-01,"510493"
2009-05-01,"921910"
2009-05-01,"905414"
2009-05-01,"134784"
2009-05-01,"905806"
2009-05-01,"26012E"
2009-05-01,"906496"
2009-05-01,"905019"
2009-05-01,"921293"
2009-05-01,"286738"
2009-05-01,"328228"
2009-05-01,"999506"
2009-05-01,"719643"
2009-05-01,"912856"
2009-05-01,"929635"
2009-05-01,"905997"
2009-05-01,"268193"
2009-05-01,"877121"
2009-05-01,"683118"
2009-05-01,"327998"
2009-05-01,"904878"
2009-05-01,"906404"
2009-05-01,"906931"
2009-05-01,"904464"
2009-05-01,"993249"
2009-05-01,"28560F"
2009-05-01,"916532"
2009-05-01,"25735K"
2009-05-01,"884383"
2009-05-01,"912374"
2009-05-01,"867422"
2009-05-01,"912377"
2009-05-01,"906933"
2009-05-01,"912160"
2009-05-01,"29739U"
2009-05-01,"906176"
2009-05-01,"906557"
2009-05-01,"906560"
2009-05-01,"901899"
2009-05-01,"921999"
2009-05-01,"905861"
2009-05-01,"905809"
2009-05-01,"729152"
2009-05-01,"777266"
2009-05-01,"921482"
2009-05-01,"694405"
2009-05-01,"328595"
2009-05-01,"905102"
2009-05-01,"772128"
2009-05-01,"932913"
2009-05-01,"719618"
2009-05-01,"546277"
2009-05-01,"921757"
2009-05-01,"902314"
2009-05-01,"944175"
2009-05-01,"901897"
2009-05-01,"902107"
2009-05-01,"277343"
2009-05-01,"921484"
2009-05-01,"905150"
2009-05-01,"326996"
2009-05-01,"945297"
2009-05-01,"13906D"
2009-05-01,"912781"
2009-05-01,"517465"
2009-05-01,"904509"
2009-05-01,"696324"
2009-05-01,"905677"
2009-05-01,"912157"
2009-05-01,"904030"
2009-05-01,"51605D"
2009-05-01,"902607"
2009-05-01,"895705"
2009-05-01,"905118"
2009-05-01,"541806"
2009-05-01,"894145"
2009-05-01,"326105"
2009-05-01,"997350"
2009-05-01,"14698C"
2009-05-01,"912228"
2009-05-01,"904820"
2009-05-01,"936324"
2009-05-01,"130809"
2009-05-01,"14861V"
2009-05-01,"902321"
2009-05-01,"905792"
2009-05-01,"912518"
2009-05-01,"130375"
2009-05-01,"546370"
2009-05-01,"877181"
2009-05-01,"904414"
2009-05-01,"894076"
2009-05-01,"916312"
2009-05-01,"543267"
2009-05-01,"912633"
2009-05-01,"951051"
2009-05-01,"683432"
2009-05-01,"699577"
2009-05-01,"923649"
2009-05-01,"902233"
2009-05-01,"13997V"
2009-05-01,"907620"
2009-05-01,"906284"
2009-05-01,"904539"
2009-05-01,"944938"
2009-05-01,"543349"
2009-05-01,"28236L"
2009-05-01,"867232"
2009-05-01,"906180"
2009-05-01,"921314"
2009-05-01,"912090"
2009-05-01,"755741"
2009-05-01,"53502L"
2009-05-01,"923036"
2009-05-01,"27020T"
2009-05-01,"902103"
2009-05-01,"905361"
2009-05-01,"936374"
2009-05-01,"357834"
2009-05-01,"912043"
2009-05-01,"912441"
2009-05-01,"906400"
2009-05-01,"902325"
2009-05-01,"905647"
2009-05-01,"930551"
2009-05-01,"41487P"
2009-05-01,"904864"
2009-05-01,"981683"
2009-05-01,"921503"
2009-05-01,"500157"
2009-05-01,"326143"
2009-05-01,"514950"
2009-05-01,"951052"
2009-05-01,"883626"
2009-05-01,"981722"
2009-05-01,"719563"
2009-05-01,"922725"
2009-05-01,"905255"
2009-05-01,"905119"
2009-05-01,"541900"
2009-05-01,"916079"
2009-05-01,"729104"
2009-05-01,"905454"
2009-05-01,"921855"
2009-05-01,"923425"
2009-05-01,"992854"
2009-05-01,"912969"
2009-05-01,"51020P"
2009-05-01,"912744"
2009-05-01,"912052"
2009-05-01,"905061"
2009-05-01,"921649"
2009-05-01,"905840"
2009-05-01,"906394"
2009-05-01,"745110"
2009-05-01,"41582M"
2009-05-01,"325364"
2009-05-01,"874575"
2009-05-01,"993394"
2009-05-01,"944738"
2009-05-01,"933974"
2009-05-01,"50661L"
2009-05-01,"906643"
2009-05-01,"951046"
2009-05-01,"905105"
2009-05-01,"277487"
2009-05-01,"544683"
2009-05-01,"905122"
2009-05-01,"702635"
2009-05-01,"741410"
2009-05-01,"901892"
2009-05-01,"982852"
2009-05-01,"906220"
2009-05-01,"500344"
2009-05-01,"674693"
2009-05-01,"945384"
2009-05-01,"543487"
2009-05-01,"912146"
2009-05-01,"905816"
2009-05-01,"916548"
2009-05-01,"904866"
2009-05-01,"921964"
2009-05-01,"922079"
2009-05-01,"519514"
2009-05-01,"867390"
2009-05-01,"325596"
2009-05-01,"14737P"
2009-05-01,"906195"
2009-05-01,"41195M"
2009-05-01,"905818"
2009-05-01,"904869"
2009-05-01,"546689"
2009-05-01,"922407"
2009-05-01,"28818X"
2009-05-01,"902335"
2009-05-01,"906151"
2009-05-01,"36269K"
2009-05-01,"26406N"
2009-05-01,"687027"
2009-05-01,"328723"
2009-05-01,"905010"
2009-05-01,"905284"
2009-05-01,"543542"
2009-05-01,"873886"
2009-05-01,"878574"
2009-05-01,"14361V"
2009-05-01,"951584"
2009-05-01,"687609"
2009-06-01,"902172"
2009-06-01,"545101"
2009-06-01,"933185"
2009-06-01,"130775"
2009-06-01,"945388"
2009-06-01,"916328"
2009-06-01,"883969"
2009-06-01,"749382"
2009-06-01,"936365"
2009-06-01,"255956"
2009-06-01,"134058"
2009-06-01,"277642"
2009-06-01,"905271"
2009-06-01,"277355"
2009-06-01,"905113"
2009-06-01,"902280"
2009-06-01,"745176"
2009-06-01,"541863"
2009-06-01,"322677"
2009-06-01,"777343"
2009-06-01,"904853"
2009-06-01,"891399"
2009-06-01,"670942"
2009-06-01,"905425"
2009-06-01,"906156"
2009-06-01,"916305"
2009-06-01,"680902"
2009-06-01,"31604H"
2009-06-01,"154680"
2009-06-01,"938692"
2009-06-01,"546075"
2009-06-01,"741076"
2009-06-01,"905276"
2009-06-01,"922817"
2009-06-01,"921983"
2009-06-01,"132808"
2009-06-01,"149387"
2009-06-01,"992816"
2009-06-01,"905296"
2009-06-01,"921093"
2009-06-01,"28341F"
2009-06-01,"543420"
2009-06-01,"544616"
2009-06-01,"702259"
2009-06-01,"912669"
2009-06-01,"130502"
2009-06-01,"921161"
2009-06-01,"905793"
2009-06-01,"992305"
2009-06-01,"543697"
2009-06-01,"777267"
2009-06-01,"921431"
2009-06-01,"932060"
2009-06-01,"923937"
2009-06-01,"905592"
2009-06-01,"916365"
2009-06-01,"905876"
2009-06-01,"325972"
2009-06-01,"912125"
2009-06-01,"929302"
2009-06-01,"702108"
2009-06-01,"545725"
2009-06-01,"905147"
2009-06-01,"905596"
2009-06-01,"904818"
2009-06-01,"894371"
2009-06-01,"325824"
2009-06-01,"905080"
2009-06-01,"680006"
2009-06-01,"912216"
2009-06-01,"916098"
2009-06-01,"998326"
2009-06-01,"28513N"
2009-06-01,"32480Q"
2009-06-01,"31109K"
2009-06-01,"879628"
2009-06-01,"877775"
2009-06-01,"912278"
2009-06-01,"25744E"
2009-06-01,"901686"
2009-06-01,"696703"
2009-06-01,"993189"
2009-06-01,"912635"
2009-06-01,"542823"
2009-06-01,"152553"
2009-06-01,"905075"
2009-06-01,"134843"
2009-06-01,"944704"
2009-06-01,"755695"
2009-06-01,"902224"
2009-06-01,"755790"
2009-06-01,"904842"
2009-06-01,"916604"
2009-06-01,"906838"
2009-06-01,"544724"
2009-06-01,"327747"
2009-06-01,"905024"
2009-06-01,"26393N"
2009-06-01,"916790"
2009-06-01,"951545"
2009-06-01,"944777"
2009-06-01,"542868"
2009-06-01,"741344"
2009-06-01,"867705"
2009-06-01,"916125"
2009-06-01,"266220"
2009-06-01,"904282"
2009-06-01,"741521"
2009-06-01,"683199"
2009-06-01,"906148"
2009-06-01,"981550"
2009-06-01,"922964"
2009-06-01,"916091"
2009-06-01,"327352"
2009-06-01,"929814"
2009-06-01,"901666"
2009-06-01,"902288"
2009-06-01,"937083"
2009-06-01,"904332"
2009-06-01,"687141"
2009-06-01,"912568"
2009-06-01,"912273"
2009-06-01,"312385"
2009-06-01,"544665"
2009-06-01,"905966"
2009-06-01,"28226P"
2009-06-01,"905214"
2009-06-01,"912941"
2009-06-01,"152719"
2009-06-01,"867138"
2009-06-01,"545004"
2009-06-01,"873943"
2009-06-01,"906189"
2009-06-01,"772203"
2009-06-01,"311239"
2009-06-01,"510209"
2009-06-01,"271980"
2009-06-01,"311903"
2009-06-01,"50642F"
2009-06-01,"944314"
2009-06-01,"905047"
2009-06-01,"904830"
2009-06-01,"905114"
2009-06-01,"51937Q"
2009-06-01,"902199"
2009-06-01,"904383"
2009-06-01,"264786"
2009-06-01,"904844"
2009-06-01,"883488"
2009-06-01,"719630"
2009-06-01,"992520"
2009-06-01,"500373"
2009-06-01,"904390"
2009-06-01,"357922"
2009-06-01,"902175"
2009-06-01,"903749"
2009-06-01,"921268"
2009-06-01,"902324"
2009-06-01,"325308"
2009-06-01,"500320"
2009-06-01,"35781K"
2009-06-01,"905115"
2009-06-01,"902306"
2009-06-01,"906194"
2009-06-01,"329534"
2009-06-01,"867375"
2009-06-01,"902317"
2009-06-01,"31412T"
2009-06-01,"910722"
2009-06-01,"326038"
2009-06-01,"905039"
2009-06-01,"329097"
2009-06-01,"13967C"
2009-06-01,"905016"
2009-06-01,"923755"
2009-06-01,"755980"
2009-06-01,"951849"
2009-06-01,"680531"
2009-06-01,"14015T"
2009-06-01,"997198"
2009-06-01,"905780"
2009-06-01,"905159"
2009-06-01,"741123"
2009-06-01,"905755"
2009-06-01,"255272"
2009-06-01,"902230"
2009-06-01,"921276"
2009-06-01,"904259"
2009-06-01,"938076"
2009-06-01,"152594"
2009-06-01,"922301"
2009-06-01,"15168M"
2009-06-01,"923449"
2009-06-01,"951018"
2009-06-01,"907652"
2009-06-01,"906150"
2009-06-01,"905801"
2009-06-01,"906511"
2009-06-01,"28367U"
2009-06-01,"729431"
2009-06-01,"546697"
2009-06-01,"696738"
2009-06-01,"906179"
2009-06-01,"904837"
2009-06-01,"29026M"
2009-06-01,"905898"
2009-06-01,"945589"
2009-06-01,"904678"
2009-06-01,"729665"
2009-06-01,"741497"
2009-06-01,"905409"
2009-06-01,"867871"
2009-06-01,"912030"
2009-06-01,"982579"
2009-06-01,"902262"
2009-06-01,"905077"
2009-06-01,"905802"
2009-06-01,"905277"
2009-06-01,"998171"
2009-06-01,"906191"
2009-06-01,"921051"
2009-06-01,"325922"
2009-06-01,"28824E"
2009-06-01,"912588"
2009-06-01,"271662"
2009-06-01,"916860"
2009-06-01,"951068"
2009-06-01,"683214"
2009-06-01,"906174"
2009-06-01,"905052"
2009-06-01,"905446"
2009-06-01,"902336"
2009-06-01,"922726"
2009-06-01,"30730Q"
2009-06-01,"923465"
2009-06-01,"906187"
2009-06-01,"905050"
2009-06-01,"998173"
2009-06-01,"904069"
2009-06-01,"328184"
2009-06-01,"292538"
2009-06-01,"51245V"
2009-06-01,"894720"
2009-06-01,"357344"
2009-06-01,"902242"
2009-06-01,"328576"
2009-06-01,"912142"
2009-06-01,"292731"
2009-06-01,"912212"
2009-06-01,"907677"
2009-06-01,"699943"
2009-06-01,"729935"
2009-06-01,"993062"
2009-06-01,"905922"
2009-06-01,"916130"
2009-06-01,"902354"
2009-06-01,"546169"
2009-06-01,"683363"
2009-06-01,"325849"
2009-06-01,"13967E"
2009-06-01,"912134"
2009-06-01,"680604"
2009-06-01,"944276"
2009-06-01,"152533"
2009-06-01,"702181"
2009-06-01,"906487"
2009-06-01,"912219"
2009-06-01,"921925"
2009-06-01,"867344"
2009-06-01,"694924"
2009-06-01,"921290"
2009-06-01,"937343"
2009-06-01,"912402"
2009-06-01,"944169"
2009-06-01,"154423"
2009-06-01,"922418"
2009-06-01,"15162T"
2009-06-01,"905620"
2009-06-01,"951503"
2009-06-01,"755411"
2009-06-01,"152632"
2009-06-01,"546814"
2009-06-01,"906544"
2009-06-01,"544682"
2009-06-01,"677631"
2009-06-01,"904780"
2009-06-01,"951063"
2009-06-01,"905624"
2009-06-01,"907736"
2009-06-01,"32451J"
2009-06-01,"912811"
2009-06-01,"326815"
2009-06-01,"510493"
2009-06-01,"921910"
2009-06-01,"905414"
2009-06-01,"134784"
2009-06-01,"905806"
2009-06-01,"26012E"
2009-06-01,"906496"
2009-06-01,"905019"
2009-06-01,"921293"
2009-06-01,"286738"
2009-06-01,"50394K"
2009-06-01,"328228"
2009-06-01,"999506"
2009-06-01,"719643"
2009-06-01,"912856"
2009-06-01,"929635"
2009-06-01,"905997"
2009-06-01,"268193"
2009-06-01,"877121"
2009-06-01,"683118"
2009-06-01,"327998"
2009-06-01,"904878"
2009-06-01,"906404"
2009-06-01,"906931"
2009-06-01,"904464"
2009-06-01,"993249"
2009-06-01,"28560F"
2009-06-01,"916532"
2009-06-01,"25735K"
2009-06-01,"884383"
2009-06-01,"912374"
2009-06-01,"867422"
2009-06-01,"912377"
2009-06-01,"906933"
2009-06-01,"912160"
2009-06-01,"29739U"
2009-06-01,"906176"
2009-06-01,"906557"
2009-06-01,"906560"
2009-06-01,"901899"
2009-06-01,"921999"
2009-06-01,"905861"
2009-06-01,"905809"
2009-06-01,"729152"
2009-06-01,"777266"
2009-06-01,"921482"
2009-06-01,"694405"
2009-06-01,"328595"
2009-06-01,"905102"
2009-06-01,"772128"
2009-06-01,"932913"
2009-06-01,"719618"
2009-06-01,"546277"
2009-06-01,"921757"
2009-06-01,"902314"
2009-06-01,"944175"
2009-06-01,"901897"
2009-06-01,"902107"
2009-06-01,"277343"
2009-06-01,"921484"
2009-06-01,"905150"
2009-06-01,"326996"
2009-06-01,"945297"
2009-06-01,"13906D"
2009-06-01,"912781"
2009-06-01,"517465"
2009-06-01,"904509"
2009-06-01,"696324"
2009-06-01,"905677"
2009-06-01,"912157"
2009-06-01,"904030"
2009-06-01,"51605D"
2009-06-01,"902607"
2009-06-01,"895705"
2009-06-01,"905118"
2009-06-01,"541806"
2009-06-01,"894145"
2009-06-01,"326105"
2009-06-01,"997350"
2009-06-01,"14698C"
2009-06-01,"912228"
2009-06-01,"904820"
2009-06-01,"936324"
2009-06-01,"130809"
2009-06-01,"14861V"
2009-06-01,"902321"
2009-06-01,"905792"
2009-06-01,"912518"
2009-06-01,"130375"
2009-06-01,"546370"
2009-06-01,"877181"
2009-06-01,"904414"
2009-06-01,"894076"
2009-06-01,"916312"
2009-06-01,"543267"
2009-06-01,"912633"
2009-06-01,"951051"
2009-06-01,"683432"
2009-06-01,"699577"
2009-06-01,"923649"
